Registro;Versão;Data;Hora;Evento;Info;Descrição;
002276;08.08;02/02/25;06:48:38;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002277;08.08;02/02/25;06:48:38;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002278;08.08;02/02/25;07:06:01;PWN Internal Log                ;_A0_03_03_03_03;????;
002279;08.08;02/02/25;07:06:24;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002280;08.08;02/02/25;07:06:28;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002281;08.08;02/02/25;07:06:28;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002282;08.08;02/02/25;07:23:51;PWN Internal Log                ;_A0_03_03_03_03;????;
002283;08.08;02/02/25;07:24:14;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002284;08.08;02/02/25;07:24:18;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002285;08.08;02/02/25;07:24:18;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002286;08.08;02/02/25;07:41:41;PWN Internal Log                ;_A0_03_03_03_03;????;
002287;08.08;02/02/25;07:42:04;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002288;08.08;02/02/25;07:42:08;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002289;08.08;02/02/25;07:42:08;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002290;08.08;02/02/25;07:59:30;PWN Internal Log                ;_A0_03_03_03_03;????;
002291;08.08;02/02/25;07:59:54;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002292;08.08;02/02/25;07:59:57;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002293;08.08;02/02/25;07:59:57;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002294;08.08;02/02/25;08:17:20;PWN Internal Log                ;_A0_03_03_03_03;????;
002295;08.08;02/02/25;08:17:43;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002296;08.08;02/02/25;08:17:47;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002297;08.08;02/02/25;08:17:47;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002298;08.08;02/02/25;08:35:10;PWN Internal Log                ;_A0_03_03_03_03;????;
002299;08.08;02/02/25;08:35:33;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002300;08.08;02/02/25;08:35:37;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002301;08.08;02/02/25;08:35:37;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002302;08.08;02/02/25;08:52:59;PWN Internal Log                ;_A0_03_03_03_03;????;
002303;08.08;02/02/25;08:53:22;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002304;08.08;02/02/25;08:53:26;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002305;08.08;02/02/25;08:53:26;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002306;08.08;02/02/25;09:10:49;PWN Internal Log                ;_A0_03_03_03_03;????;
002307;08.08;02/02/25;09:11:12;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002308;08.08;02/02/25;09:11:16;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002309;08.08;02/02/25;09:11:16;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002310;08.08;02/02/25;09:28:39;PWN Internal Log                ;_A0_03_03_03_03;????;
002311;08.08;02/02/25;09:29:02;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002312;08.08;02/02/25;09:29:06;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002313;08.08;02/02/25;09:29:06;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002314;08.08;02/02/25;09:46:28;PWN Internal Log                ;_A0_03_03_03_03;????;
002315;08.08;02/02/25;09:46:51;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002316;08.08;02/02/25;09:46:55;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002317;08.08;02/02/25;09:46:55;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002318;08.08;02/02/25;10:04:18;PWN Internal Log                ;_A0_03_03_03_03;????;
002319;08.08;02/02/25;10:04:41;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002320;08.08;02/02/25;10:04:45;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002321;08.08;02/02/25;10:04:45;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002322;08.08;02/02/25;10:22:08;PWN Internal Log                ;_A0_03_03_03_03;????;
002323;08.08;02/02/25;10:22:31;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002324;08.08;02/02/25;10:22:34;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002325;08.08;02/02/25;10:22:35;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002326;08.08;02/02/25;10:33:40;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002327;08.08;02/02/25;10:40:05;PWN Internal Log                ;_A0_03_03_03_03;????;
002328;08.08;02/02/25;10:40:28;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002329;08.08;02/02/25;10:40:32;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002330;08.08;02/02/25;10:40:32;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002331;08.08;02/02/25;10:57:55;PWN Internal Log                ;_A0_03_03_03_03;????;
002332;08.08;02/02/25;10:58:19;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002333;08.08;02/02/25;10:58:22;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002334;08.08;02/02/25;10:58:22;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002335;08.08;02/02/25;11:15:46;PWN Internal Log                ;_A0_03_03_03_03;????;
002336;08.08;02/02/25;11:16:09;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002337;08.08;02/02/25;11:16:12;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002338;08.08;02/02/25;11:16:12;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002339;08.08;02/02/25;11:33:36;PWN Internal Log                ;_A0_03_03_03_03;????;
002340;08.08;02/02/25;11:33:59;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002341;08.08;02/02/25;11:34:03;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002342;08.08;02/02/25;11:34:03;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002343;08.08;02/02/25;11:51:25;PWN Internal Log                ;_A0_03_03_03_03;????;
002344;08.08;02/02/25;11:51:48;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002345;08.08;02/02/25;11:51:52;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002346;08.08;02/02/25;11:51:52;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002347;08.08;02/02/25;12:09:15;PWN Internal Log                ;_A0_03_03_03_03;????;
002348;08.08;02/02/25;12:09:38;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002349;08.08;02/02/25;12:09:42;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002350;08.08;02/02/25;12:09:42;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002351;08.08;02/02/25;12:27:05;PWN Internal Log                ;_A0_03_03_03_03;????;
002352;08.08;02/02/25;12:27:28;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002353;08.08;02/02/25;12:27:31;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002354;08.08;02/02/25;12:27:32;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002355;08.08;02/02/25;12:44:54;PWN Internal Log                ;_A0_03_03_03_03;????;
002356;08.08;02/02/25;12:45:17;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002357;08.08;02/02/25;12:45:21;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002358;08.08;02/02/25;12:45:21;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002359;08.08;02/02/25;13:02:44;PWN Internal Log                ;_A0_03_03_03_03;????;
002360;08.08;02/02/25;13:03:08;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002361;08.08;02/02/25;13:03:11;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002362;08.08;02/02/25;13:03:11;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002363;08.08;02/02/25;13:20:34;PWN Internal Log                ;_A0_03_03_03_03;????;
002364;08.08;02/02/25;13:20:57;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002365;08.08;02/02/25;13:21:01;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002366;08.08;02/02/25;13:21:01;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002367;08.08;02/02/25;13:38:24;PWN Internal Log                ;_A0_03_03_03_03;????;
002368;08.08;02/02/25;13:38:47;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002369;08.08;02/02/25;13:38:51;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002370;08.08;02/02/25;13:38:51;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002371;08.08;02/02/25;13:56:13;PWN Internal Log                ;_A0_03_03_03_03;????;
002372;08.08;02/02/25;13:56:36;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002373;08.08;02/02/25;13:56:40;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002374;08.08;02/02/25;13:56:40;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002375;08.08;02/02/25;14:14:03;PWN Internal Log                ;_A0_03_03_03_03;????;
002376;08.08;02/02/25;14:14:26;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002377;08.08;02/02/25;14:14:30;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002378;08.08;02/02/25;14:14:30;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002379;08.08;02/02/25;14:31:53;PWN Internal Log                ;_A0_03_03_03_03;????;
002380;08.08;02/02/25;14:32:16;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002381;08.08;02/02/25;14:32:19;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002382;08.08;02/02/25;14:32:20;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002383;08.08;02/02/25;14:49:43;PWN Internal Log                ;_A0_03_03_03_03;????;
002384;08.08;02/02/25;14:50:06;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002385;08.08;02/02/25;14:50:10;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002386;08.08;02/02/25;14:50:10;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002387;08.08;02/02/25;15:07:33;PWN Internal Log                ;_A0_03_03_03_03;????;
002388;08.08;02/02/25;15:07:56;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002389;08.08;02/02/25;15:08:00;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002390;08.08;02/02/25;15:08:00;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002391;08.08;02/02/25;15:25:23;PWN Internal Log                ;_A0_03_03_03_03;????;
002392;08.08;02/02/25;15:25:46;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002393;08.08;02/02/25;15:25:49;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002394;08.08;02/02/25;15:25:50;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002395;08.08;02/02/25;15:43:12;PWN Internal Log                ;_A0_03_03_03_03;????;
002396;08.08;02/02/25;15:43:35;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002397;08.08;02/02/25;15:43:39;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002398;08.08;02/02/25;15:43:39;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002399;08.08;02/02/25;16:01:02;PWN Internal Log                ;_A0_03_03_03_03;????;
002400;08.08;02/02/25;16:01:25;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002401;08.08;02/02/25;16:01:29;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002402;08.08;02/02/25;16:01:29;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002403;08.08;02/02/25;16:18:52;PWN Internal Log                ;_A0_03_03_03_03;????;
002404;08.08;02/02/25;16:19:15;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002405;08.08;02/02/25;16:19:18;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002406;08.08;02/02/25;16:19:18;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002407;08.08;02/02/25;16:36:41;PWN Internal Log                ;_A0_03_03_03_03;????;
002408;08.08;02/02/25;16:37:04;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002409;08.08;02/02/25;16:37:08;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002410;08.08;02/02/25;16:37:08;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002411;08.08;02/02/25;16:54:31;PWN Internal Log                ;_A0_03_03_03_03;????;
002412;08.08;02/02/25;16:54:54;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002413;08.08;02/02/25;16:54:58;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002414;08.08;02/02/25;16:54:58;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002415;08.08;02/02/25;17:12:21;PWN Internal Log                ;_A0_03_03_03_03;????;
002416;08.08;02/02/25;17:12:44;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002417;08.08;02/02/25;17:12:47;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002418;08.08;02/02/25;17:12:47;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002419;08.08;02/02/25;17:28:13;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002420;08.08;02/02/25;17:30:18;PWN Internal Log                ;_A0_03_03_03_03;????;
002421;08.08;02/02/25;17:30:41;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002422;08.08;02/02/25;17:30:45;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002423;08.08;02/02/25;17:30:45;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002424;08.08;02/02/25;17:48:08;PWN Internal Log                ;_A0_03_03_03_03;????;
002425;08.08;02/02/25;17:48:31;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002426;08.08;02/02/25;17:48:35;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002427;08.08;02/02/25;17:48:35;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002428;08.08;02/02/25;18:05:57;PWN Internal Log                ;_A0_03_03_03_03;????;
002429;08.08;02/02/25;18:06:21;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002430;08.08;02/02/25;18:06:24;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002431;08.08;02/02/25;18:06:24;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002432;08.08;02/02/25;18:23:47;PWN Internal Log                ;_A0_03_03_03_03;????;
002433;08.08;02/02/25;18:24:10;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002434;08.08;02/02/25;18:24:14;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002435;08.08;02/02/25;18:24:14;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002436;08.08;02/02/25;18:41:37;PWN Internal Log                ;_A0_03_03_03_03;????;
002437;08.08;02/02/25;18:42:00;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002438;08.08;02/02/25;18:42:04;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002439;08.08;02/02/25;18:42:04;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002440;08.08;02/02/25;18:59:27;PWN Internal Log                ;_A0_03_03_03_03;????;
002441;08.08;02/02/25;18:59:50;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002442;08.08;02/02/25;18:59:54;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002443;08.08;02/02/25;18:59:54;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002444;08.08;02/02/25;19:17:17;PWN Internal Log                ;_A0_03_03_03_03;????;
002445;08.08;02/02/25;19:17:40;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002446;08.08;02/02/25;19:17:43;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002447;08.08;02/02/25;19:17:44;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002448;08.08;02/02/25;19:35:07;PWN Internal Log                ;_A0_03_03_03_03;????;
002449;08.08;02/02/25;19:35:30;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
002450;08.08;02/02/25;19:35:34;PWN Internal Log                ;_07_00_00_00_03;Manter Vivo: Tempo esgotado;
002451;08.08;02/02/25;19:35:34;PWN Internal Log                ;_82_00_00_08_03;PWN Iniciou uma nova rede  <<<<<<<<<<<;
002452;08.08;02/02/25;19:52:57;PWN Internal Log                ;_A0_03_03_03_03;????;
002453;08.08;02/02/25;19:53:20;PWN Diconnected                 ;_00_00_00_00_03;Automação perdeu o PWN Servidor <<<<<;
